dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.424934,7.015531,12.636632,1.501448,-1.465922,-2.117956,6.146701
0.050000,7.495534,7.006568,12.707800,1.423344,-1.562084,-1.923248,6.166910
0.050000,7.562197,6.999396,12.774846,1.340938,-1.648113,-1.720563,6.184943
0.050000,7.624678,6.993747,12.837583,1.254726,-1.724234,-1.522426,6.200996
0.050000,7.682773,6.989381,12.895842,1.165175,-1.791018,-1.335692,6.215239
0.050000,7.736307,6.986078,12.949477,1.072715,-1.849199,-1.163609,6.227819
0.050000,7.785133,6.983644,12.998364,0.977738,-1.899554,-1.007108,6.238867
0.050000,7.829129,6.981907,13.042394,0.880596,-1.942845,-0.865811,6.248492
0.050000,7.868191,6.980714,13.081474,0.781607,-1.979773,-0.738569,6.256789
0.050000,7.902235,6.979935,13.115527,0.681058,-2.010969,-0.623922,6.263836
0.050000,7.931192,6.979460,13.144488,0.579209,-2.036979,-0.520181,6.269702
0.050000,7.955005,6.979196,13.168303,0.476296,-2.058264,-0.425707,6.274439
0.050000,7.973631,6.979067,13.186929,0.372536,-2.075209,-0.338900,6.278092
0.050000,7.987038,6.979016,13.200336,0.268130,-2.088119,-0.258205,6.280693
0.050000,7.995201,6.979002,13.208499,0.163268,-2.097228,-0.182172,6.282265
0.050000,7.998939,6.979000,13.212237,0.074755,-1.770261,6.539330,6.282982
0.050000,7.999954,6.979000,13.213252,0.020303,-1.089039,13.624451,6.283176
0.050000,8.000000,6.979000,13.213298,0.000920,-0.387669,14.027401,0.000000
0.050000,8.000000,6.979000,13.213298,0.000000,-0.018401,7.385357,0.000000
