dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.158526,5.075740,12.369669,2.386579,-3.533536,2.114761,6.146701
0.050000,7.268379,5.061789,12.480404,2.214704,-3.437498,1.920758,6.166910
0.050000,7.370148,5.050837,12.582761,2.047126,-3.351567,1.718618,6.184943
0.050000,7.463933,5.042357,12.676928,1.883350,-3.275522,1.520903,6.200996
0.050000,7.549836,5.035899,12.763074,1.722910,-3.208796,1.334531,6.215239
0.050000,7.627956,5.031079,12.841343,1.565377,-3.150661,1.162699,6.227819
0.050000,7.698387,5.027567,12.911861,1.410360,-3.100341,1.006403,6.238867
0.050000,7.761213,5.025085,12.974736,1.257506,-3.057078,0.865256,6.248492
0.050000,7.816512,5.023396,13.030061,1.106498,-3.020169,0.738165,6.256789
0.050000,7.864352,5.022302,13.077913,0.957048,-2.988990,0.623582,6.263836
0.050000,7.904791,5.021638,13.118358,0.808898,-2.962994,0.519932,6.269702
0.050000,7.937880,5.021271,13.151449,0.661813,-2.941717,0.425530,6.274439
0.050000,7.963658,5.021092,13.177227,0.515574,-2.924780,0.338750,6.278092
0.050000,7.982157,5.021022,13.195726,0.369980,-2.911875,0.258095,6.280693
0.050000,7.993399,5.021003,13.206968,0.224841,-2.902769,0.182117,6.282265
0.050000,7.998541,5.021000,13.212110,0.102836,-2.440104,9.253293,6.282982
0.050000,7.999937,5.021000,13.213506,0.027918,-1.498361,18.834871,6.283176
0.050000,8.000000,5.021000,13.213569,0.001265,-0.533063,19.305955,0.000000
0.050000,8.000000,5.021000,13.213569,0.000000,-0.025299,10.155275,0.000000
