:discoverRoborio
Discovering Target roborio
Using address 10.14.58.2 for target roborio
:riologRoborio
RIOLog Started! Use CTRL+C (SIGINT) to stop...
Remember, the Driver Station must be connected for RIOLog to work!
Run ./gradlew riolog -Pfakeds to fake a Driver Station connection!

Connected!
[26.7] 0.028571,0.028571,0.028571,0.028571,0.0,0.0,0.0,0.0,0,29
[26.71] 0.028571,0.028571,0.028571,0.028571,0.0,0.0,0.0,0.0,0,29
[26.72] 0.028571,0.028571,0.028571,0.028571,0.0,0.0,0.0,0.0,0,29
[26.73] 0.057143,0.05719297253417969,0.057143,0.05709302746582031,0.0,0.0099945068359375,0.0,0.0,0,29
[26.73] 0.057143,0.05719297253417969,0.057143,0.05709302746582031,0.0,0.0099945068359375,0.0,0.0,10,29
[26.73] 0.057143,0.05719297253417969,0.057143,0.05709302746582031,0.0,0.0,0.0,0.0,10,29
[26.74] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,10,29
[26.75] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,10,29
[26.75] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,10,29
[26.76] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,10,29
[26.76] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,10,29
[26.77] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,10,29
[26.77] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,29
[26.78] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,29
[26.78] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,29
[26.79] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,29
[26.79] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,47
[26.8] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,47
[26.8] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,47
[26.81] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,47
[26.82] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.0,10,47
[26.83] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.83] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.83] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.84] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.84] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.85] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.85] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.86] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.86] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0,10,47
[26.87] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,0.0,10,47
[26.88] 0.357143,0.3571929725341797,0.357143,0.3570930274658203,0.0,0.0099945068359375,0.0,0.0,10,47
[26.88] 0.357143,0.3571929725341797,0.357143,0.3570930274658203,0.0,0.0099945068359375,0.0,0.0,10,47
[26.89] 0.357143,0.3571929725341797,0.357143,0.3570930274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.89] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,0.0,131,47
[26.9] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,0.0,131,47
[26.91] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,0.0,131,47
[26.91] 0.357143,0.3571929725341797,0.357143,0.3570930274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.92] 0.357143,0.3571929725341797,0.357143,0.3570930274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.92] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.93] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.93] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.94] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.94] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.95] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,47
[26.97] 0.514286,0.5143359725341797,0.514286,0.5142360274658203,0.0,0.0099945068359375,0.0,0.0,131,189
[26.97] 0.7,0.7000499725341797,0.7,0.6999500274658202,0.0,0.0099945068359375,0.0,0.0,131,189
[26.97] 0.7,0.7000499725341797,0.7,0.6999500274658202,0.0,0.0099945068359375,0.0,0.0,131,189
