time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
2002.92,4.0,4.06960205078125,4.0,3.93039794921875,0.0,-0.58001708984375,2.3603759765625005,2.3928955078125003,600,461
2002.93,4.0,4.07080322265625,4.0,3.92919677734375,0.0,-0.59002685546875,2.5338134765625004,2.5690429687500003,600,461
2002.94,4.0,4.07080322265625,4.0,3.92919677734375,0.0,-0.59002685546875,2.5338134765625004,2.5690429687500003,600,461
2002.95,4.4,4.473201904296875,4.4,4.326798095703126,0.0,-0.610015869140625,2.7235107421875004,2.7533203125000005,600,461
2002.96,4.4,4.4756005859375,4.4,4.3243994140625,0.0,-0.6300048828125,2.905078125,2.9267578125,600,461
2002.97,4.4,4.4756005859375,4.4,4.3243994140625,0.0,-0.6300048828125,2.905078125,2.9267578125,600,461
2002.99,4.4,4.476801757812501,4.4,4.3231982421875,0.0,-0.6400146484375,3.1462646484375,3.148974609375,600,461
2003.0,4.4,4.4780029296875,4.4,4.3219970703125,0.0,-0.6500244140625,3.1462646484375,3.148974609375,600,461
2003.01,4.8,4.8792004394531245,4.8,4.720799560546875,0.0,-0.660003662109375,3.387451171875,3.398291015625,600,331
2003.02,4.8,4.8792004394531245,4.8,4.720799560546875,0.0,-0.660003662109375,3.6313476562500004,3.6448974609375004,600,331
2003.03,4.8,4.881602783203125,4.8,4.718397216796875,0.0,-0.680023193359375,3.6313476562500004,3.6448974609375004,452,331
2003.05,4.8,4.881602783203125,4.8,4.718397216796875,0.0,-0.680023193359375,3.8481445312500004,3.899633789062501,452,331
2003.06,5.2,5.281602783203125,5.2,5.118397216796875,0.0,-0.680023193359375,3.8481445312500004,3.899633789062501,452,331
2003.07,5.2,5.2828002929687505,5.2,5.11719970703125,0.0,-0.69000244140625,4.111010742187501,4.132690429687501,452,331
2003.08,5.2,5.2828002929687505,5.2,5.11719970703125,0.0,-0.69000244140625,4.341357421875001,4.357617187500001,452,331
2003.09,5.2,5.2828002929687505,5.2,5.11719970703125,0.0,-0.69000244140625,4.341357421875001,4.357617187500001,452,331
2003.11,5.6,5.6780029296875,5.6,5.5219970703125,0.0,-0.6500244140625,4.552734375000001,4.547314453125001,452,331
2003.12,5.6,5.673201904296874,5.6,5.526798095703125,0.0,-0.610015869140625,4.552734375000001,4.547314453125001,452,331
2003.13,5.6,5.673201904296874,5.6,5.526798095703125,0.0,-0.610015869140625,4.783081054687501,4.78037109375,452,331
2003.14,5.6,5.66719970703125,5.6,5.53280029296875,0.0,-0.55999755859375,5.054077148437501,4.9836181640625,452,331
2003.15,6.0,6.061201171875,6.0,5.938798828125,0.0,-0.510009765625,5.054077148437501,4.9836181640625,452,331
2003.17,6.0,6.061201171875,6.0,5.938798828125,0.0,-0.510009765625,5.222094726562501,5.1516357421875005,452,281
2003.18,6.0,6.05400146484375,6.0,5.94599853515625,0.0,-0.45001220703125,5.222094726562501,5.1516357421875005,452,281
2003.19,6.0,6.050401611328125,6.0,5.949598388671875,0.0,-0.420013427734375,5.3955322265625005,5.325073242187501,214,281
2003.2,6.4,6.4456005859375,6.4,6.354399414062501,0.0,-0.3800048828125,5.577099609375001,5.487670898437501,214,281
2003.21,6.4,6.4456005859375,6.4,6.354399414062501,0.0,-0.3800048828125,5.577099609375001,5.487670898437501,214,281
2003.23,6.4,6.443201904296876,6.4,6.356798095703125,0.0,-0.360015869140625,5.7966064453125,5.696337890625,214,281
2003.24,6.4,6.43960205078125,6.4,6.360397949218751,0.0,-0.33001708984375,5.7966064453125,5.8995849609375,214,281
2003.26,6.8,6.83960205078125,6.8,6.76039794921875,0.0,-0.300018310546875,5.9592041015625,5.8995849609375,214,281
2003.27,6.8,6.836002197265625,6.8,6.763997802734375,0.0,-0.300018310546875,6.1651611328125,6.1326416015625,214,281
2003.28,6.8,6.836002197265625,6.8,6.763997802734375,0.0,-0.300018310546875,6.1651611328125,6.3873779296875,214,281
2003.29,6.8,6.83240234375,6.8,6.7675976562499995,0.0,-0.27001953125,6.3982177734375,6.3873779296875,214,281
2003.3,7.2,7.2324023437500005,7.2,7.16759765625,0.0,-0.27001953125,6.639404296875,6.6123046875,214,281
2003.32,7.2,7.226400146484375,7.2,7.173599853515626,0.0,-0.220001220703125,6.639404296875,6.6123046875,214,281
2003.33,7.2,7.221602783203125,7.2,7.178397216796875,0.0,-0.180023193359375,6.8209716796875,6.7938720703125,214,128
2003.34,7.2,7.221602783203125,7.2,7.178397216796875,0.0,-0.180023193359375,6.8209716796875,6.9456298828125,214,128
2003.35,7.585714,7.6025157578125,7.585714,7.5689122421875,0.0,-0.1400146484375,6.980859375,6.9456298828125,72,128
2003.36,7.585714,7.597714732421875,7.585714,7.573713267578126,0.0,-0.100006103515625,7.189526367187502,7.0702880859375,72,128
2003.38,7.585714,7.597714732421875,7.585714,7.573713267578126,0.0,-0.100006103515625,7.189526367187502,7.0702880859375,72,128
2003.39,7.585714,7.592913707031251,7.585714,7.57851429296875,0.0,-0.05999755859375,7.430712890625001,7.268115234375001,72,128
2003.4,7.942857,7.944058171875,7.942857,7.9416558281250005,0.0,-0.010009765625,7.430712890625001,7.387353515625001,72,128
2003.41,7.942857,7.93805963671875,7.942857,7.94765436328125,0.0,0.03997802734375,7.606860351562501,7.387353515625001,72,128
2003.42,7.942857,7.93805963671875,7.942857,7.94765436328125,0.0,0.03997802734375,7.772167968750002,7.585180664062501,72,128
2003.44,7.942857,7.93565729296875,7.942857,7.9500567070312504,0.0,0.05999755859375,7.772167968750002,7.585180664062501,72,128
2003.45,7.942857,7.934459783203125,7.942857,7.951254216796875,0.0,0.069976806640625,8.026904296875001,7.888696289062501,72,128
2003.46,8.271429,8.263031783203125,8.271429,8.279826216796874,0.0,0.069976806640625,8.026904296875001,7.888696289062501,72,128
2003.47,8.271429,8.2582307578125,8.271429,8.284627242187499,0.0,0.1099853515625,8.243701171875001,8.1109130859375,72,128
2003.48,8.271429,8.257029585937499,8.271429,8.2858284140625,0.0,0.1199951171875,8.316870117187502,8.208471679687502,72,27
2003.5,8.271429,8.257029585937499,8.271429,8.2858284140625,0.0,0.1199951171875,8.316870117187502,8.208471679687502,72,27
2003.51,8.571429,8.555832076171875,8.571429,8.587025923828126,0.0,0.129974365234375,8.628515625000002,8.365649414062501,72,27
2003.52,8.571429,8.553429732421876,8.571429,8.589428267578125,0.0,0.149993896484375,8.628515625000002,8.365649414062501,-46,27
2003.53,8.571429,8.553429732421876,8.571429,8.589428267578125,0.0,0.149993896484375,8.85615234375,8.606835937500001,-46,27
2003.54,8.571429,8.554630904296875,8.571429,8.588227095703125,0.0,0.139984130859375,8.85615234375,8.731494140625001,-46,27
2003.55,8.842857,8.829658757812501,8.842857,8.8560552421875,0.0,0.1099853515625,9.043139648437501,8.731494140625001,-46,27
2003.57,8.842857,8.829658757812501,8.842857,8.8560552421875,0.0,0.1099853515625,9.043139648437501,8.9781005859375,-46,27
2003.58,8.842857,8.8284575859375,8.842857,8.857256414062501,0.0,0.1199951171875,9.376464843750002,8.9781005859375,-46,27
2003.59,8.842857,8.834459783203126,8.842857,8.851254216796875,0.0,0.069976806640625,9.663720703125001,9.3845947265625,-46,27
2003.6,9.085714,9.080916636718749,9.085714,9.09051136328125,0.0,0.03997802734375,9.663720703125001,9.3845947265625,-46,27
2003.62,9.085714,9.080916636718749,9.085714,9.09051136328125,0.0,0.03997802734375,9.661010742187502,9.549902343750002,-46,27
2003.63,9.085714,9.084516490234375,9.085714,9.086911509765624,0.0,0.009979248046875,9.661010742187502,9.666430664062501,-46,27
2003.64,9.085714,9.09531605078125,9.085714,9.076111949218749,0.0,-0.08001708984375,9.801928710937501,9.666430664062501,-46,27
2003.65,9.3,9.309602050781251,9.3,9.29039794921875,0.0,-0.08001708984375,9.801928710937501,9.837158203125002,-46,-294
2003.66,9.3,9.3180029296875,9.3,9.281997070312501,0.0,-0.1500244140625,9.991625976562501,9.837158203125002,-46,-294
2003.68,9.3,9.320401611328126,9.3,9.279598388671875,0.0,-0.170013427734375,9.991625976562501,10.072924804687501,-46,-294
2003.69,9.3,9.320401611328126,9.3,9.279598388671875,0.0,-0.170013427734375,10.0349853515625,10.072924804687501,-277,-294
2003.7,9.3,9.321602783203126,9.3,9.278397216796876,0.0,-0.180023193359375,10.316821289062501,10.2111328125,-277,-294
2003.71,9.485714,9.51091663671875,9.485714,9.460511363281249,0.0,-0.21002197265625,10.316821289062501,10.2111328125,-277,-294
2003.72,9.485714,9.51091663671875,9.485714,9.460511363281249,0.0,-0.21002197265625,10.484838867187502,10.533618164062501,-277,-294
2003.73,9.485714,9.512114146484375,9.485714,9.459313853515624,0.0,-0.220001220703125,10.484838867187502,10.566137695312502,-277,-294
2003.75,9.485714,9.520515025390624,9.485714,9.450912974609375,0.0,-0.290008544921875,10.69892578125,10.566137695312502,-277,-294
2003.76,9.642857,9.677658025390624,9.642857,9.608055974609375,0.0,-0.32000732421875,10.69892578125,10.506518554687501,-277,-294
2003.77,9.642857,9.68125787890625,9.642857,9.60445612109375,0.0,-0.32000732421875,10.731445312500002,10.354760742187501,-277,-294
2003.78,9.642857,9.687260076171874,9.642857,9.598453923828124,0.0,-0.370025634765625,10.731445312500002,10.354760742187501,-277,-294
2003.8,9.642857,9.689658757812499,9.642857,9.5960552421875,0.0,-0.3900146484375,10.772094726562502,10.276171875000001,-277,-294
2003.81,9.771429,9.818230757812499,9.771429,9.7246272421875,0.0,-0.3900146484375,10.842553710937501,10.276171875000001,-277,-294
2003.82,9.771429,9.821830611328124,9.771429,9.721027388671875,0.0,-0.420013427734375,10.842553710937501,10.097314453125001,-277,-195
2003.83,9.771429,9.82543046484375,9.771429,9.717427535156249,0.0,-0.45001220703125,10.872363281250001,10.070214843750001,-277,-195
2003.84,9.771429,9.82543046484375,9.771429,9.717427535156249,0.0,-0.45001220703125,10.872363281250001,10.070214843750001,-277,-195
2003.86,9.871429,9.936230025390625,9.871429,9.806627974609373,0.0,-0.540008544921875,10.785644531250002,10.268041992187502,-362,-195
2003.87,9.871429,9.941031050781248,9.871429,9.80182694921875,0.0,-0.58001708984375,10.785644531250002,10.268041992187502,-362,-195
2003.88,9.871429,9.951830611328123,9.871429,9.791027388671875,0.0,-0.670013427734375,10.980761718750001,10.3330810546875,-362,-195
2003.89,9.871429,9.951830611328123,9.871429,9.791027388671875,0.0,-0.670013427734375,10.980761718750001,10.357470703125001,-362,-195
2003.9,9.942857,10.03525934375,9.942857,9.85045465625,0.0,-0.77001953125,10.978051757812501,10.357470703125001,-362,-195
2003.92,9.942857,10.047260076171876,9.942857,9.838453923828125,0.0,-0.870025634765625,10.815454101562501,10.433349609375002,-362,-195
2003.93,9.942857,10.047260076171876,9.942857,9.838453923828125,0.0,-0.870025634765625,10.815454101562501,10.433349609375002,-362,-195
2003.94,9.942857,10.05805963671875,9.942857,9.82765436328125,0.0,-0.96002197265625,10.975341796875002,10.544458007812501,-362,-195
2003.95,9.985714,10.10811634375,9.985714,9.86331165625,0.0,-1.02001953125,10.975341796875002,10.568847656250002,-362,-195
2003.96,9.985714,10.10811634375,9.985714,9.86331165625,0.0,-1.02001953125,11.029541015625002,10.568847656250002,-362,-195
2003.97,9.985714,10.1213145859375,9.985714,9.8501134140625,0.0,-1.1300048828125,11.029541015625002,10.647436523437502,-362,-292
2003.99,9.985714,10.12851429296875,9.985714,9.842913707031249,0.0,-1.19000244140625,10.926562500000001,10.647436523437502,-362,-292
2004.0,9.985714,10.12851429296875,9.985714,9.842913707031249,0.0,-1.19000244140625,11.13251953125,10.690795898437502,-362,-292
2004.01,10.0,10.146400146484375,10.0,9.853599853515625,0.0,-1.220001220703125,11.13251953125,10.763964843750001,-362,-292
2004.02,10.0,10.15,10.0,9.85,0.0,-1.25,11.219238281250002,10.763964843750001,-362,-292
2004.03,10.0,10.15,10.0,9.85,0.0,-1.25,11.219238281250002,10.812744140625002,-370,-292
2004.05,10.0,10.15960205078125,10.0,9.84039794921875,0.0,-1.33001708984375,11.094580078125002,10.812744140625002,-370,-292
2004.06,10.0,10.170401611328124,10.0,9.829598388671876,0.0,-1.420013427734375,11.094580078125002,10.734155273437501,-370,-292
2004.07,10.0,10.18240234375,10.0,9.81759765625,0.0,-1.52001953125,11.056640625000002,10.696215820312501,-370,-292
2004.08,10.0,10.18240234375,10.0,9.81759765625,0.0,-1.52001953125,11.148779296875002,10.696215820312501,-370,-292
2004.1,10.0,10.1968017578125,10.0,9.8031982421875,0.0,-1.6400146484375,11.148779296875002,10.671826171875,-370,-292
2004.11,9.98572,10.193321318359375,9.98572,9.778118681640626,0.0,-1.730010986328125,11.043090820312502,10.671826171875,-370,-292
2004.12,9.98572,10.193321318359375,9.98572,9.778118681640626,0.0,-1.730010986328125,11.043090820312502,10.655566406250001,-370,-292
2004.13,9.98572,10.19812234375,9.98572,9.77331765625,0.0,-1.77001953125,10.980761718750001,10.614916992187501,-370,-322
2004.15,9.98572,10.208921904296876,9.98572,9.762518095703125,0.0,-1.860015869140625,10.940112304687501,10.614916992187501,-370,-322
2004.16,9.942874,10.173275611328124,9.942874,9.712472388671875,0.0,-1.920013427734375,10.940112304687501,10.647436523437502,-370,-322
2004.17,9.942874,10.173275611328124,9.942874,9.712472388671875,0.0,-1.920013427734375,11.13251953125,10.642016601562501,-370,-322
2004.18,9.942874,10.174476783203124,9.942874,9.711271216796876,0.0,-1.930023193359375,11.13251953125,10.642016601562501,-370,-322
2004.2,9.942874,10.17807663671875,9.942874,9.70767136328125,0.0,-1.96002197265625,11.045800781250001,10.623046875000002,-297,-322
2004.21,9.871457,10.10665963671875,9.871457,9.63625436328125,0.0,-1.96002197265625,10.755834960937502,10.623046875000002,-297,-322
2004.22,9.871457,10.10665963671875,9.871457,9.63625436328125,0.0,-1.96002197265625,10.755834960937502,10.601367187500001,-297,-322
2004.23,9.871457,10.109058318359374,9.871457,9.633855681640625,0.0,-1.980010986328125,10.734155273437501,10.625756835937501,-297,-322
2004.24,9.871457,10.109058318359374,9.871457,9.633855681640625,0.0,-1.980010986328125,10.734155273437501,10.625756835937501,-297,-322
2004.26,9.771469,10.015068853515626,9.771469,9.527869146484374,0.0,-2.029998779296875,10.720605468750001,10.566137695312502,-297,-322
2004.27,9.771469,10.016270025390625,9.771469,9.526667974609374,0.0,-2.040008544921875,10.446899414062502,10.566137695312502,-297,-322
2004.28,9.771469,10.011469,9.771469,9.531469,0.0,-2.0,10.446899414062502,10.503808593750001,-297,-322
2004.29,9.771469,10.011469,9.771469,9.531469,0.0,-2.0,10.37373046875,10.492968750000001,-297,-322
2004.3,9.642909,9.886508853515625,9.642909,9.399309146484374,0.0,-2.029998779296875,10.37373046875,10.492968750000001,-297,-359
2004.32,9.642909,9.881711490234375,9.642909,9.404106509765624,0.0,-1.990020751953125,10.511938476562502,10.449609375000001,-297,-359
2004.33,9.642909,9.881711490234375,9.642909,9.404106509765624,0.0,-1.990020751953125,10.471289062500002,10.449609375000001,-297,-359
2004.34,9.642909,9.87691046484375,9.642909,9.40890753515625,0.0,-1.95001220703125,10.471289062500002,10.422509765625001,-297,-359
2004.35,9.485777,9.717379783203125,9.485777,9.254174216796876,0.0,-1.930023193359375,10.490258789062501,10.425219726562501,-233,-359
2004.37,9.485777,9.717379783203125,9.485777,9.254174216796876,0.0,-1.930023193359375,10.490258789062501,10.425219726562501,-233,-359
2004.38,9.485777,9.7113775859375,9.485777,9.260176414062501,0.0,-1.8800048828125,10.465869140625001,10.330371093750001,-233,-359
2004.39,9.485777,9.70537905078125,9.485777,9.266174949218751,0.0,-1.83001708984375,10.438769531250001,10.330371093750001,-233,-359
2004.4,9.485777,9.70537905078125,9.485777,9.266174949218751,0.0,-1.83001708984375,10.438769531250001,10.3059814453125,-233,-359
2004.41,9.300074,9.514875025390625,9.300074,9.085272974609376,0.0,-1.790008544921875,10.419799804687502,10.189453125000002,-233,-359
2004.43,9.300074,9.505276636718751,9.300074,9.09487136328125,0.0,-1.71002197265625,10.419799804687502,10.189453125000002,-233,-359
2004.44,9.300074,9.4980769296875,9.300074,9.102071070312501,0.0,-1.6500244140625,10.343920898437501,10.135253906250002,-233,-359
2004.46,9.0858,9.2838029296875,9.0858,8.887797070312502,0.0,-1.59002685546875,10.31953125,10.148803710937502,-233,-393
2004.47,9.0858,9.27660322265625,9.0858,8.894996777343751,0.0,-1.59002685546875,10.270751953125002,10.148803710937502,-233,-393
2004.48,9.0858,9.267001171875,9.0858,8.904598828125001,0.0,-1.510009765625,10.270751953125002,10.070214843750001,-233,-393
2004.49,9.0858,9.256201611328125,9.0858,8.915398388671877,0.0,-1.420013427734375,10.186743164062502,10.010595703125002,-233,-393
2004.51,8.842954,8.992954000000001,8.842954,8.692954,0.0,-1.25,10.15693359375,9.948266601562501,-333,-393
2004.53,8.842954,8.980956929687501,8.842954,8.7049510703125,0.0,-1.1500244140625,10.15693359375,9.948266601562501,-333,-393
2004.54,8.842954,8.980956929687501,8.842954,8.7049510703125,0.0,-1.1500244140625,10.118994140625002,9.877807617187502,-333,-393
2004.55,8.842954,8.970153707031251,8.842954,8.71575429296875,0.0,-1.05999755859375,9.9807861328125,9.799218750000001,-333,-393
2004.56,8.571537,8.685538464843749,8.571537,8.45753553515625,0.0,-0.95001220703125,9.9807861328125,9.799218750000001,-333,-393
2004.58,8.571537,8.674738904296873,8.571537,8.468335095703125,0.0,-0.860015869140625,9.964526367187501,9.731469726562501,-333,-393
2004.59,8.571537,8.674738904296873,8.571537,8.468335095703125,0.0,-0.860015869140625,9.888647460937502,9.731469726562501,-333,-393
2004.6,8.571537,8.66393934375,8.571537,8.479134656249999,0.0,-0.77001953125,9.888647460937502,9.590551757812502,-333,-393
2004.61,8.271549,8.345952076171875,8.271549,8.197145923828126,0.0,-0.620025634765625,9.766699218750002,9.533642578125,-333,-396
2004.63,8.271549,8.345952076171875,8.271549,8.197145923828126,0.0,-0.620025634765625,9.766699218750002,9.533642578125,-333,-396
2004.64,8.271549,8.335148853515625,8.271549,8.207949146484376,0.0,-0.529998779296875,9.671850585937502,9.341235351562501,-333,-396
2004.65,8.271549,8.32555046484375,8.271549,8.21754753515625,0.0,-0.45001220703125,9.595971679687501,9.341235351562501,-333,-396
2004.66,7.942989,7.986190904296875,7.942989,7.899787095703124,0.0,-0.360015869140625,9.595971679687501,9.240966796875002,-333,-396
2004.67,7.942989,7.986190904296875,7.942989,7.899787095703124,0.0,-0.360015869140625,9.425244140625,9.189477539062501,-414,-396
2004.69,7.942989,7.976588853515625,7.942989,7.909389146484375,0.0,-0.279998779296875,9.425244140625,9.189477539062501,-414,-396
2004.7,7.942989,7.96819163671875,7.942989,7.91778636328125,0.0,-0.21002197265625,9.319555664062502,9.137988281250001,-414,-396
2004.71,7.585857,7.61105963671875,7.585857,7.56065436328125,0.0,-0.21002197265625,9.146118164062502,8.913061523437502,-414,-396
2004.72,7.585857,7.605057439453125,7.585857,7.566656560546875,0.0,-0.160003662109375,9.146118164062502,8.913061523437502,-414,-396
2004.74,7.585857,7.590658025390625,7.585857,7.581055974609375,0.0,-0.040008544921875,9.013330078125001,8.864282226562501,-414,-396
2004.75,7.585857,7.590658025390625,7.585857,7.581055974609375,0.0,-0.040008544921875,8.837182617187501,8.864282226562501,-414,-396
2004.76,7.200154,7.197755318359375,7.200154,7.202552681640626,0.0,0.019989013671875,8.837182617187501,8.6800048828125,-414,-396
2004.77,7.200154,7.191756783203125,7.200154,7.2085512167968755,0.0,0.069976806640625,8.644775390625002,8.501147460937501,-414,-485
2004.78,7.200154,7.1857545859375005,7.200154,7.2145534140625,0.0,0.1199951171875,8.644775390625002,8.501147460937501,-414,-485
2004.8,7.200154,7.1857545859375005,7.200154,7.2145534140625,0.0,0.1199951171875,8.501147460937501,8.398168945312502,-414,-485
2004.81,6.80016,6.78096322265625,6.80016,6.81935677734375,0.0,0.15997314453125,8.42255859375,8.398168945312502,-414,-485
2004.82,6.80016,6.77256234375,6.80016,6.82775765625,0.0,0.22998046875,8.42255859375,8.31416015625,-414,-485
