time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
1163.64,2.414286,2.4418836562500004,2.414286,2.38668834375,0.0,-0.22998046875,0.8997070312500002,0.9295166015625002,484,467
1163.66,2.414286,2.446684681640625,2.414286,2.381887318359375,0.0,-0.269989013671875,0.8997070312500002,1.0568847656250002,484,467
1163.67,2.414286,2.446684681640625,2.414286,2.381887318359375,0.0,-0.269989013671875,1.0270751953125001,1.0568847656250002,484,467
1163.68,2.414286,2.4514857070312503,2.414286,2.37708629296875,0.0,-0.30999755859375,1.0270751953125001,1.2005126953125003,484,467
1163.69,2.8,2.842000732421875,2.8,2.757999267578125,0.0,-0.350006103515625,1.18154296875,1.2005126953125003,484,467
1163.71,2.8,2.8456005859375,2.8,2.7543994140624997,0.0,-0.3800048828125,1.3495605468750003,1.4173095703125003,484,467
1163.72,2.8,2.8456005859375,2.8,2.7543994140624997,0.0,-0.3800048828125,1.3495605468750003,1.5853271484375,484,467
1163.73,2.8,2.85159912109375,2.8,2.7484008789062497,0.0,-0.42999267578125,1.5202880859375,1.5853271484375,480,467
1163.74,3.2,3.256400146484375,3.2,3.1435998535156253,0.0,-0.470001220703125,1.5202880859375,1.7560546875,480,467
1163.75,3.2,3.256400146484375,3.2,3.1435998535156253,0.0,-0.470001220703125,1.685595703125,1.9620117187500004,480,467
1163.77,3.2,3.2611975097656254,3.2,3.138802490234375,0.0,-0.509979248046875,1.8590332031250003,1.9620117187500004,480,467
1163.78,3.2,3.26719970703125,3.2,3.13280029296875,0.0,-0.55999755859375,1.8590332031250003,2.1625488281250003,480,350
1163.79,3.6,3.6707995605468753,3.6,3.529200439453125,0.0,-0.589996337890625,2.037890625,2.1625488281250003,480,350
1163.8,3.6,3.6707995605468753,3.6,3.529200439453125,0.0,-0.589996337890625,2.2384277343750005,2.3468261718750005,480,350
1163.81,3.6,3.6731982421875,3.6,3.5268017578125,0.0,-0.6099853515625,2.2384277343750005,2.5365234375000005,480,350
1163.83,3.6,3.6792004394531252,3.6,3.520799560546875,0.0,-0.660003662109375,2.4633544921875004,2.5365234375000005,480,350
1163.84,4.0,4.079200439453125,4.0,3.920799560546875,0.0,-0.66998291015625,2.4633544921875004,2.7072509765625004,480,350
1163.85,4.0,4.08039794921875,4.0,3.91960205078125,0.0,-0.66998291015625,2.6964111328125004,2.7072509765625004,480,350
1163.86,4.0,4.08039794921875,4.0,3.91960205078125,0.0,-0.66998291015625,2.9457275390625,2.91591796875,480,350
1163.88,4.0,4.08039794921875,4.0,3.91960205078125,0.0,-0.66998291015625,2.9457275390625,3.0866455078125,480,350
1163.89,4.0,4.08280029296875,4.0,3.91719970703125,0.0,-0.69000244140625,3.1354248046875,3.0866455078125,335,350
1163.9,4.4,4.480397949218751,4.4,4.31960205078125,0.0,-0.66998291015625,3.1354248046875,3.235693359375,335,350
1163.91,4.4,4.480397949218751,4.4,4.31960205078125,0.0,-0.66998291015625,3.37119140625,3.235693359375,335,350
1163.92,4.4,4.480397949218751,4.4,4.31960205078125,0.0,-0.66998291015625,3.56630859375,3.354931640625,335,350
