time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
121.45,1.428571,1.427670731,1.428571,1.429471269,0,-0.090026855,0.165307617,0.262866211,477,256
121.46,1.428571,1.427370744,1.428571,1.429771256,0,-0.120025635,0.165307617,0.262866211,477,256
121.46,1.728571,1.727370744,1.728571,1.729771256,0,-0.120025635,0.23034668,0.360424805,477,392
121.47,1.728571,1.727370744,1.728571,1.729771256,0,-0.120025635,0.23034668,0.360424805,477,392
121.47,1.728571,1.726970963,1.728571,1.730171037,0,-0.160003662,0.23034668,0.360424805,477,392
121.48,1.728571,1.726970963,1.728571,1.730171037,0,-0.160003662,0.23034668,0.444433594,477,392
121.48,1.728571,1.726970963,1.728571,1.730171037,0,-0.160003662,0.270996094,0.444433594,477,392
121.49,1.728571,1.726770768,1.728571,1.730371232,0,-0.180023193,0.270996094,0.444433594,477,392
121.49,1.728571,1.726770768,1.728571,1.730371232,0,-0.180023193,0.270996094,0.444433594,477,392
121.5,1.728571,1.726770768,1.728571,1.730371232,0,-0.180023193,0.270996094,0.444433594,477,392
121.5,1.728571,1.726770768,1.728571,1.730371232,0,-0.180023193,0.368554688,0.585351563,477,392
121.5,1.728571,1.725770707,1.728571,1.731371293,0,-0.280029297,0.368554688,0.585351563,477,392
121.51,1.728571,1.725770707,1.728571,1.731371293,0,-0.280029297,0.368554688,0.585351563,477,392
121.51,2.057143,2.054342707,2.057143,2.059943293,0,-0.280029297,0.368554688,0.585351563,477,392
121.52,2.057143,2.054342707,2.057143,2.059943293,0,-0.280029297,0.368554688,0.718139648,477,392
121.53,2.057143,2.053742731,2.057143,2.060543269,0,-0.340026855,0.506762695,0.718139648,477,392
121.54,2.057143,2.053742731,2.057143,2.060543269,0,-0.340026855,0.506762695,0.718139648,477,392
121.54,2.057143,2.053342951,2.057143,2.060943049,0,-0.380004883,0.672070313,0.850927734,477,392
121.55,2.057143,2.053342951,2.057143,2.060943049,0,-0.380004883,0.672070313,0.850927734,477,392
121.55,2.057143,2.053342951,2.057143,2.060943049,0,-0.380004883,0.672070313,0.850927734,477,392
121.55,2.057143,2.053342951,2.057143,2.060943049,0,-0.380004883,0.672070313,0.850927734,477,392
121.56,2.057143,2.052742976,2.057143,2.061543024,0,-0.440002441,0.672070313,0.972875977,477,392
121.57,2.414286,2.409885976,2.414286,2.418686024,0,-0.440002441,0.815698242,0.972875977,477,392
121.57,2.414286,2.409885976,2.414286,2.418686024,0,-0.440002441,0.815698242,0.972875977,477,392
121.58,2.414286,2.409385792,2.414286,2.419186208,0,-0.490020752,0.815698242,1.113793945,477,392
121.59,2.414286,2.409385792,2.414286,2.419186208,0,-0.490020752,1.005395508,1.113793945,504,392
121.59,2.414286,2.409385792,2.414286,2.419186208,0,-0.490020752,1.005395508,1.113793945,504,392
121.6,2.414286,2.408985707,2.414286,2.419586293,0,-0.530029297,1.005395508,1.260131836,504,392
121.6,2.414286,2.408985707,2.414286,2.419586293,0,-0.530029297,1.167993164,1.260131836,504,392
121.61,2.414286,2.407885854,2.414286,2.420686146,0,-0.640014648,1.167993164,1.260131836,504,392
121.62,2.8,2.793599854,2.8,2.806400146,0,-0.640014648,1.167993164,1.260131836,504,392
121.62,2.8,2.793599854,2.8,2.806400146,0,-0.640014648,1.336010742,1.422729492,504,392
121.63,2.8,2.793599854,2.8,2.806400146,0,-0.640014648,1.336010742,1.422729492,504,361
121.63,2.8,2.792999878,2.8,2.807000122,0,-0.700012207,1.336010742,1.422729492,504,361
121.64,2.8,2.792999878,2.8,2.807000122,0,-0.700012207,1.336010742,1.422729492,504,361
121.64,2.8,2.792999878,2.8,2.807000122,0,-0.700012207,1.53112793,1.623266602,504,361
121.65,2.8,2.792199707,2.8,2.807800293,0,-0.780029297,1.53112793,1.623266602,504,361
121.65,2.8,2.792199707,2.8,2.807800293,0,-0.780029297,1.53112793,1.623266602,504,361
121.66,2.8,2.792199707,2.8,2.807800293,0,-0.780029297,1.53112793,1.842773438,504,361
121.67,3.2,3.191499939,3.2,3.208500061,0,-0.850006104,1.723535156,1.842773438,504,361
121.68,3.2,3.191499939,3.2,3.208500061,0,-0.850006104,1.723535156,1.842773438,504,361
121.68,3.2,3.190899963,3.2,3.209100037,0,-0.910003662,1.899682617,2.054150391,504,361
121.69,3.2,3.190899963,3.2,3.209100037,0,-0.910003662,1.899682617,2.054150391,504,361
121.69,3.2,3.190899963,3.2,3.209100037,0,-0.910003662,1.899682617,2.054150391,504,361
121.7,3.2,3.19039978,3.2,3.20960022,0,-0.960021973,2.075830078,2.268237305,504,361
121.71,3.2,3.19039978,3.2,3.20960022,0,-0.960021973,2.075830078,2.268237305,504,361
121.71,3.6,3.59039978,3.6,3.60960022,0,-1.08001709,2.075830078,2.268237305,504,361
121.72,3.6,3.589199829,3.6,3.610800171,0,-1.08001709,2.249267578,2.474194336,504,361
121.73,3.6,3.589199829,3.6,3.610800171,0,-1.08001709,2.249267578,2.474194336,504,361
121.73,3.6,3.588799744,3.6,3.611200256,0,-1.120025635,2.249267578,2.474194336,504,361
121.74,3.6,3.588799744,3.6,3.611200256,0,-1.120025635,2.249267578,2.474194336,504,361
121.74,3.6,3.588799744,3.6,3.611200256,0,-1.120025635,2.419995117,2.672021484,420,361
121.75,3.6,3.588299866,3.6,3.611700134,0,-1.170013428,2.419995117,2.672021484,420,361
121.76,3.6,3.588299866,3.6,3.611700134,0,-1.170013428,2.419995117,2.672021484,420,361
121.76,4,3.988299866,4,4.011700134,0,-1.170013428,2.609692383,2.869848633,420,361
121.77,4,3.987799988,4,4.012200012,0,-1.220001221,2.609692383,2.869848633,420,361
121.77,4,3.987799988,4,4.012200012,0,-1.220001221,2.609692383,2.869848633,420,361
121.78,4,3.987799988,4,4.012200012,0,-1.220001221,2.609692383,2.869848633,420,361
121.78,4,3.987399902,4,4.012600098,0,-1.260009766,2.815649414,3.086645508,420,328
121.79,4,3.987399902,4,4.012600098,0,-1.260009766,2.815649414,3.086645508,420,328
121.79,4,3.987399902,4,4.012600098,0,-1.260009766,2.815649414,3.086645508,420,328
121.8,4,3.987399902,4,4.012600098,0,-1.260009766,2.815649414,3.284472656,420,328
121.8,4,3.987099915,4,4.012900085,0,-1.290008545,3.059545898,3.284472656,420,328
121.81,4,3.987099915,4,4.012900085,0,-1.290008545,3.059545898,3.284472656,420,328
121.82,4.4,4.387099915,4.4,4.412900085,0,-1.290008545,3.059545898,3.284472656,420,328
121.82,4.4,4.386699829,4.4,4.413300171,0,-1.33001709,3.241113281,3.284472656,420,328
121.82,4.4,4.386699829,4.4,4.413300171,0,-1.33001709,3.241113281,3.493139648,420,328
121.83,4.4,4.386699829,4.4,4.413300171,0,-1.33001709,3.241113281,3.493139648,420,328
121.83,4.4,4.386699829,4.4,4.413300171,0,-1.33001709,3.241113281,3.493139648,420,328
121.83,4.4,4.386699829,4.4,4.413300171,0,-1.33001709,3.241113281,3.493139648,420,328
121.84,4.4,4.385899963,4.4,4.414100037,0,-1.410003662,3.503979492,3.723486328,420,328
121.85,4.4,4.385899963,4.4,4.414100037,0,-1.410003662,3.503979492,3.723486328,420,328
121.85,4.4,4.385899963,4.4,4.414100037,0,-1.410003662,3.503979492,3.723486328,420,328
121.85,4.4,4.385799866,4.4,4.414200134,0,-1.420013428,3.503979492,3.723486328,420,328
121.86,4.4,4.385799866,4.4,4.414200134,0,-1.420013428,3.712646484,3.910473633,420,328
121.86,4.8,4.785799866,4.8,4.814200134,0,-1.420013428,3.712646484,3.910473633,420,328
121.87,4.8,4.785799866,4.8,4.814200134,0,-1.420013428,3.712646484,3.910473633,420,328
121.87,4.8,4.78539978,4.8,4.81460022,0,-1.460021973,3.712646484,3.910473633,420,328
121.88,4.8,4.78539978,4.8,4.81460022,0,-1.460021973,3.712646484,3.910473633,420,328
121.88,4.8,4.78539978,4.8,4.81460022,0,-1.460021973,3.934863281,4.073071289,420,328
121.89,4.8,4.78519989,4.8,4.81480011,0,-1.480010986,3.934863281,4.073071289,420,328
121.9,4.8,4.78519989,4.8,4.81480011,0,-1.480010986,3.934863281,4.073071289,420,328
121.9,4.8,4.78519989,4.8,4.81480011,0,-1.480010986,4.092041016,4.254638672,420,328
121.91,4.8,4.784899902,4.8,4.815100098,0,-1.510009766,4.092041016,4.254638672,229,328
121.91,5.2,5.184899902,5.2,5.215100098,0,-1.510009766,4.092041016,4.254638672,229,328
121.92,5.2,5.184899902,5.2,5.215100098,0,-1.510009766,4.092041016,4.382006836,229,328
121.93,5.2,5.184799805,5.2,5.215200195,0,-1.520019531,4.341357422,4.382006836,229,328
121.93,5.2,5.184799805,5.2,5.215200195,0,-1.520019531,4.341357422,4.382006836,229,328
121.94,5.2,5.184799805,5.2,5.215200195,0,-1.520019531,4.341357422,4.382006836,229,328
121.94,5.2,5.184599915,5.2,5.215400085,0,-1.540008545,4.528344727,4.517504883,229,241
121.94,5.2,5.184599915,5.2,5.215400085,0,-1.540008545,4.528344727,4.517504883,229,241
121.95,5.2,5.184599915,5.2,5.215400085,0,-1.540008545,4.528344727,4.517504883,229,241
121.95,5.2,5.184599915,5.2,5.215400085,0,-1.540008545,4.528344727,4.517504883,229,241
121.96,5.2,5.184499817,5.2,5.215500183,0,-1.550018311,4.528344727,4.731591797,229,241
121.97,5.6,5.584499817,5.6,5.615500183,0,-1.550018311,4.761401367,4.731591797,229,241
121.97,5.6,5.584499817,5.6,5.615500183,0,-1.550018311,4.761401367,4.731591797,229,241
121.98,5.6,5.584499817,5.6,5.615500183,0,-1.550018311,4.761401367,4.731591797,229,241
121.98,5.6,5.584499817,5.6,5.615500183,0,-1.550018311,4.964648438,4.956518555,229,241
121.99,5.6,5.584499817,5.6,5.615500183,0,-1.550018311,4.964648438,4.956518555,229,241
122,5.6,5.584599915,5.6,5.615400085,0,-1.540008545,4.964648438,4.956518555,229,241
122,5.6,5.584599915,5.6,5.615400085,0,-1.540008545,5.157055664,5.205834961,229,241
122.01,5.6,5.584599915,5.6,5.615400085,0,-1.540008545,5.157055664,5.205834961,229,241
122.02,6,5.984699707,6,6.015300293,0,-1.530029297,5.157055664,5.205834961,229,241
122.02,6,5.984699707,6,6.015300293,0,-1.530029297,5.354882813,5.465991211,229,241
122.03,6,5.984599915,6,6.015400085,0,-1.540008545,5.354882813,5.465991211,229,241
122.03,6,5.984599915,6,6.015400085,0,-1.540008545,5.354882813,5.465991211,229,241
122.04,6,5.984599915,6,6.015400085,0,-1.540008545,5.354882813,5.680078125,229,241
122.05,6,5.985299988,6,6.014700012,0,-1.470001221,5.525610352,5.680078125,229,241
122.05,6,5.985299988,6,6.014700012,0,-1.470001221,5.525610352,5.680078125,229,241
122.06,6,5.985299988,6,6.014700012,0,-1.470001221,5.525610352,5.886035156,229,241
122.07,6.4,6.385499878,6.4,6.414500122,0,-1.450012207,5.720727539,5.886035156,78,241
122.07,6.4,6.385499878,6.4,6.414500122,0,-1.450012207,5.720727539,5.886035156,78,241
122.08,6.4,6.385499878,6.4,6.414500122,0,-1.450012207,5.720727539,6.062182617,78,241
122.08,6.4,6.386099854,6.4,6.413900146,0,-1.390014648,5.902294922,6.062182617,78,241
122.09,6.4,6.386099854,6.4,6.413900146,0,-1.390014648,5.902294922,6.062182617,78,241
122.09,6.4,6.386399841,6.4,6.413600159,0,-1.360015869,5.902294922,6.062182617,78,241
122.1,6.4,6.386399841,6.4,6.413600159,0,-1.360015869,5.902294922,6.197680664,78,241
122.1,6.4,6.386399841,6.4,6.413600159,0,-1.360015869,6.105541992,6.197680664,78,64
122.11,6.4,6.386399841,6.4,6.413600159,0,-1.360015869,6.105541992,6.197680664,78,64
122.11,6.4,6.386399841,6.4,6.413600159,0,-1.360015869,6.105541992,6.197680664,78,64
122.12,6.8,6.786499939,6.8,6.813500061,0,-1.350006104,6.105541992,6.197680664,78,64
122.12,6.8,6.786499939,6.8,6.813500061,0,-1.350006104,6.338598633,6.265429688,78,64
122.13,6.8,6.786499939,6.8,6.813500061,0,-1.350006104,6.338598633,6.265429688,78,64
122.13,6.8,6.786999817,6.8,6.813000183,0,-1.300018311,6.338598633,6.265429688,78,64
122.13,6.8,6.786999817,6.8,6.813000183,0,-1.300018311,6.338598633,6.265429688,78,64
122.14,6.8,6.786999817,6.8,6.813000183,0,-1.300018311,6.338598633,6.265429688,78,64
122.14,6.8,6.786999817,6.8,6.813000183,0,-1.300018311,6.582495117,6.430737305,78,64
122.14,6.8,6.786999817,6.8,6.813000183,0,-1.300018311,6.582495117,6.430737305,78,64
122.15,6.8,6.787199707,6.8,6.812800293,0,-1.280029297,6.582495117,6.430737305,78,64
122.15,6.8,6.787199707,6.8,6.812800293,0,-1.280029297,6.582495117,6.430737305,78,64
122.16,6.8,6.787199707,6.8,6.812800293,0,-1.280029297,6.582495117,6.430737305,78,64
122.17,7.2,7.187199707,7.2,7.212800293,0,-1.160003662,6.712573242,6.615014648,78,64
122.17,7.2,7.188399963,7.2,7.211600037,0,-1.160003662,6.712573242,6.615014648,78,64
122.18,7.2,7.188399963,7.2,7.211600037,0,-1.160003662,6.712573242,6.615014648,78,64
122.18,7.2,7.188399963,7.2,7.211600037,0,-1.160003662,6.877880859,6.774902344,78,64
122.19,7.2,7.188899841,7.2,7.211100159,0,-1.110015869,6.877880859,6.774902344,78,64
122.19,7.2,7.188899841,7.2,7.211100159,0,-1.110015869,6.877880859,6.774902344,78,64
122.2,7.2,7.188899841,7.2,7.211100159,0,-1.110015869,6.877880859,6.774902344,78,64
122.2,7.2,7.189499817,7.2,7.210500183,0,-1.050018311,7.089257813,6.978149414,78,64
122.21,7.2,7.189499817,7.2,7.210500183,0,-1.050018311,7.089257813,6.978149414,78,64
122.22,7.585714,7.575213817,7.585714,7.596214183,0,-1.050018311,7.089257813,6.978149414,78,64
122.22,7.585714,7.575714,7.585714,7.595714,0,-1,7.276245117,7.270825195,78,64
122.23,7.585714,7.575714,7.585714,7.595714,0,-1,7.276245117,7.270825195,97,64
122.23,7.585714,7.575714,7.585714,7.595714,0,-1,7.276245117,7.270825195,97,64
122.24,7.585714,7.576013988,7.585714,7.595414012,0,-0.970001221,7.276245117,7.438842773,97,64
122.24,7.585714,7.576013988,7.585714,7.595414012,0,-0.970001221,7.411743164,7.438842773,97,64
122.25,7.585714,7.576013988,7.585714,7.595414012,0,-0.970001221,7.411743164,7.438842773,97,64
122.26,7.585714,7.576413768,7.585714,7.595014232,0,-0.930023193,7.411743164,7.438842773,97,64
122.27,7.942857,7.933556768,7.942857,7.952157232,0,-0.930023193,7.633959961,7.533691406,97,10
122.27,7.942857,7.934556829,7.942857,7.951157171,0,-0.83001709,7.633959961,7.533691406,97,10
122.28,7.942857,7.934556829,7.942857,7.951157171,0,-0.83001709,7.633959961,7.533691406,97,10
122.28,7.942857,7.934556829,7.942857,7.951157171,0,-0.83001709,7.972705078,7.696289063,97,10
122.29,7.942857,7.934856817,7.942857,7.950857183,0,-0.800018311,7.972705078,7.696289063,97,10
122.29,7.942857,7.934856817,7.942857,7.950857183,0,-0.800018311,7.972705078,7.696289063,97,10
122.3,7.942857,7.934856817,7.942857,7.950857183,0,-0.800018311,7.972705078,7.864306641,97,10
122.31,7.942857,7.935456792,7.942857,7.950257208,0,-0.740020752,8.124462891,7.864306641,97,10
122.31,8.271429,8.264028792,8.271429,8.278829208,0,-0.740020752,8.124462891,7.864306641,97,10
122.32,8.271429,8.264028792,8.271429,8.278829208,0,-0.740020752,8.124462891,8.021484375,97,10
122.32,8.271429,8.264528976,8.271429,8.278329024,0,-0.690002441,8.276220703,8.021484375,97,10
122.33,8.271429,8.264528976,8.271429,8.278329024,0,-0.690002441,8.276220703,8.021484375,97,10
122.33,8.271429,8.264528976,8.271429,8.278329024,0,-0.690002441,8.276220703,8.021484375,97,10
122.34,8.271429,8.264528976,8.271429,8.278329024,0,-0.690002441,8.276220703,8.021484375,97,10
122.34,8.271429,8.264828963,8.271429,8.278029037,0,-0.660003662,8.276220703,8.235571289,97,10
122.35,8.271429,8.264828963,8.271429,8.278029037,0,-0.660003662,8.590576172,8.235571289,97,10
122.35,8.271429,8.264828963,8.271429,8.278029037,0,-0.660003662,8.590576172,8.235571289,97,10
122.36,8.271429,8.265428939,8.271429,8.277429061,0,-0.600006104,8.590576172,8.235571289,97,10
122.36,8.571429,8.565428939,8.571429,8.577429061,0,-0.600006104,8.590576172,8.522827148,97,10
122.37,8.571429,8.565428939,8.571429,8.577429061,0,-0.600006104,8.87512207,8.522827148,97,10
122.37,8.571429,8.565428939,8.571429,8.577429061,0,-0.600006104,8.87512207,8.522827148,97,10
122.38,8.571429,8.566028915,8.571429,8.576829085,0,-0.540008545,8.87512207,8.522827148,97,10
122.38,8.571429,8.566028915,8.571429,8.576829085,0,-0.540008545,8.87512207,8.755883789,97,10
122.39,8.571429,8.566028915,8.571429,8.576829085,0,-0.540008545,9.029589844,8.755883789,-188,10
122.39,8.571429,8.566128707,8.571429,8.576729293,0,-0.530029297,9.029589844,8.755883789,-188,10
122.4,8.571429,8.566128707,8.571429,8.576729293,0,-0.530029297,9.029589844,8.755883789,-188,10
122.4,8.571429,8.566128707,8.571429,8.576729293,0,-0.530029297,9.029589844,8.861572266,-188,10
122.4,8.571429,8.566128707,8.571429,8.576729293,0,-0.530029297,9.029589844,8.861572266,-188,10
122.41,8.571429,8.566128707,8.571429,8.576729293,0,-0.530029297,9.029589844,8.861572266,-188,10
122.41,8.842857,8.83805689,8.842857,8.84765711,0,-0.480010986,9.406274414,8.861572266,-188,10
122.42,8.842857,8.83805689,8.842857,8.84765711,0,-0.480010986,9.406274414,8.861572266,-188,10
122.43,8.842857,8.83805689,8.842857,8.84765711,0,-0.480010986,9.406274414,9.04855957,-188,-88
122.43,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.406274414,9.04855957,-188,-88
122.43,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.614941406,9.04855957,-188,-88
122.44,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.614941406,9.04855957,-188,-88
122.44,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.614941406,9.04855957,-188,-88
122.44,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.614941406,9.306005859,-188,-88
122.45,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.614941406,9.306005859,-188,-88
122.45,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.614941406,9.306005859,-188,-88
122.46,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.761279297,9.306005859,-188,-88
122.46,8.842857,8.838156988,8.842857,8.847557012,0,-0.470001221,9.761279297,9.306005859,-188,-88
122.47,9.085714,9.081013988,9.085714,9.090414012,0,-0.470001221,9.761279297,9.465893555,-188,-88
122.48,9.085714,9.081013988,9.085714,9.090414012,0,-0.470001221,9.761279297,9.465893555,-188,-88
122.48,9.085714,9.081213878,9.085714,9.090214122,0,-0.450012207,9.891357422,9.465893555,-188,-88
122.48,9.085714,9.081213878,9.085714,9.090214122,0,-0.450012207,9.891357422,9.465893555,-188,-88
122.49,9.085714,9.081213878,9.085714,9.090214122,0,-0.450012207,9.891357422,9.666430664,-188,-88
122.5,9.085714,9.081213878,9.085714,9.090214122,0,-0.450012207,9.891357422,9.666430664,-188,-88
122.5,9.085714,9.081013988,9.085714,9.090414012,0,-0.470001221,10.1217041,9.666430664,-188,-88
122.51,9.085714,9.081013988,9.085714,9.090414012,0,-0.470001221,10.1217041,10.0105957,-188,-88
122.52,9.3,9.295099792,9.3,9.304900208,0,-0.490020752,10.1217041,10.0105957,-188,-88
122.53,9.3,9.295099792,9.3,9.304900208,0,-0.490020752,10.12712402,10.0105957,-188,-88
122.53,9.3,9.295099792,9.3,9.304900208,0,-0.490020752,10.12712402,10.14880371,-188,-88
122.54,9.3,9.29519989,9.3,9.30480011,0,-0.480010986,10.12712402,10.14880371,-188,-88
122.54,9.3,9.29519989,9.3,9.30480011,0,-0.480010986,10.26262207,10.14880371,-188,-88
122.54,9.3,9.29519989,9.3,9.30480011,0,-0.480010986,10.26262207,10.14880371,-188,-88
122.55,9.3,9.295099792,9.3,9.304900208,0,-0.490020752,10.26262207,10.14880371,-188,-88
122.55,9.3,9.295099792,9.3,9.304900208,0,-0.490020752,10.26262207,10.28430176,-188,-88
122.56,9.3,9.295099792,9.3,9.304900208,0,-0.490020752,10.26262207,10.28430176,-188,-88
122.57,9.485714,9.480813792,9.485714,9.490614208,0,-0.490020752,10.37915039,10.28430176,-411,-88
122.57,9.485714,9.480413707,9.485714,9.491014293,0,-0.530029297,10.37915039,10.2328125,-411,-88
