dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,8.279959,16.806034,10.087438,2.256178,-1.575750,-11.750476,0.354614
0.050000,8.381607,16.841913,10.195232,2.155891,-2.005749,-8.599989,0.323923
0.050000,8.479266,16.873100,10.297749,2.050340,-2.111004,-2.105105,0.294225
0.050000,8.572875,16.900015,10.395151,1.948034,-2.046123,1.297630,0.265685
0.050000,8.662372,16.923065,10.487569,1.848351,-1.993659,1.049268,0.238438
0.050000,8.747690,16.942638,10.575103,1.750693,-1.953170,0.809779,0.212587
0.050000,8.828760,16.959105,10.657829,1.654506,-1.923739,0.588627,0.188207
0.050000,8.905510,16.972814,10.735793,1.559300,-1.904127,0.392236,0.165348
0.050000,8.977868,16.984097,10.809026,1.464653,-1.892920,0.224140,0.144040
0.050000,9.045764,16.993260,10.877537,1.370221,-1.888649,0.085429,0.124292
0.050000,9.109128,17.000591,10.941324,1.275727,-1.889883,-0.024684,0.106102
0.050000,9.167894,17.006354,11.000372,1.180962,-1.895297,-0.108271,0.089455
0.050000,9.222001,17.010794,11.054661,1.085777,-1.903705,-0.168160,0.074332
0.050000,9.271392,17.014133,11.104164,0.990073,-1.914080,-0.207516,0.060704
0.050000,9.316015,17.016573,11.148854,0.893795,-1.925557,-0.229531,0.048544
0.050000,9.355824,17.018292,11.188700,0.796924,-1.937418,-0.237219,0.037820
0.050000,9.390778,17.019452,11.223674,0.699470,-1.949084,-0.233317,0.028502
0.050000,9.420842,17.020189,11.253747,0.601465,-1.960093,-0.220177,0.020564
0.050000,9.445987,17.020624,11.278895,0.502961,-1.970084,-0.199829,0.013978
0.050000,9.466186,17.020853,11.299096,0.404022,-1.978782,-0.173955,0.008724
0.050000,9.481422,17.020956,11.314332,0.304723,-1.985978,-0.143918,0.004782
0.050000,9.491679,17.020991,11.324590,0.205147,-1.991521,-0.110859,0.002138
0.050000,9.497319,17.020999,11.330229,0.112786,-1.847231,2.885793,0.000688
0.050000,9.499538,17.021000,11.332448,0.044380,-1.368105,9.582516,0.000119
0.050000,9.500000,17.021000,11.332910,0.009245,-0.702710,13.307909,6.283185
0.050000,9.500000,17.021000,11.332910,0.000000,-0.184895,10.356293,6.283185
