0.001019, 0.040766, 50
0.006047, 0.100548, 50
0.017364, 0.226349, 50
0.036244, 0.377606, 50
0.062714, 0.529398, 50
0.096811, 0.681944, 50
0.138585, 0.835464, 50
0.188093, 0.990176, 50
0.245408, 1.146301, 50
0.310611, 1.304051, 50
0.383793, 1.463630, 50
0.465053, 1.625216, 50
0.554501, 1.788955, 50
0.652248, 1.954936, 50
0.758406, 2.123166, 50
0.873083, 2.293539, 50
0.996373, 2.465791, 50
1.128346, 2.639459, 50
1.269037, 2.813829, 50
1.418432, 2.987898, 50
1.576449, 3.160348, 50
1.742927, 3.329556, 50
1.917610, 3.493653, 50
2.100142, 3.650636, 50
2.290069, 3.798547, 50
2.486853, 3.935684, 50
2.689894, 4.060817, 50
2.898562, 4.173353, 50
3.112232, 4.273412, 50
3.330322, 4.361787, 50
3.552312, 4.439803, 50
3.777767, 4.509107, 50
4.006339, 4.571445, 50
4.237762, 4.628456, 50
4.471838, 4.681525, 50
4.708423, 4.731691, 50
4.947403, 4.779604, 50
5.188679, 4.825518, 50
5.432144, 4.869300, 50
5.677666, 4.910442, 50
5.924035, 4.927380, 50
6.168668, 4.892663, 50
6.408088, 4.788392, 50
6.639346, 4.625163, 50
6.860958, 4.432241, 50
7.072448, 4.229797, 50
7.273936, 4.029759, 50
7.465524, 3.831756, 50
7.647313, 3.635794, 50
7.819427, 3.442272, 50
7.982026, 3.251983, 50
8.135331, 3.066102, 50
8.279637, 2.886122, 50
8.415324, 2.713743, 50
8.542860, 2.550702, 50
8.662788, 2.398559, 50
8.775711, 2.258468, 50
8.882260, 2.130992, 50
8.983060, 2.015989, 50
9.078691, 1.912621, 50
9.169664, 1.819462, 50
9.256399, 1.734689, 50
9.339214, 1.656301, 50
9.418330, 1.582327, 50
9.493879, 1.510972, 50
9.565915, 1.440720, 50
9.634433, 1.370369, 50
9.699384, 1.299022, 50
9.760687, 1.226063, 50
9.818243, 1.151105, 50
9.871940, 1.073949, 50
9.921667, 0.994532, 50
9.967311, 0.912895, 50
10.008769, 0.829152, 50
10.045942, 0.743461, 50
10.078743, 0.656013, 50
10.107093, 0.567015, 50
10.130928, 0.476683, 50
10.150189, 0.385237, 50
10.164834, 0.292898, 50
10.174828, 0.199884, 50
10.180434, 0.112109, 50
10.182705, 0.045426, 50
10.183202, 0.009934, 50
10.183202, 0.000000, 50
