0.001042, 0.041667, 50
0.005915, 0.097460, 50
0.016879, 0.219282, 50
0.035152, 0.365462, 50
0.060733, 0.511625, 50
0.093621, 0.657758, 50
0.133813, 0.803843, 50
0.181306, 0.949849, 50
0.236093, 1.095741, 50
0.298166, 1.241465, 50
0.367514, 1.386959, 50
0.444121, 1.532142, 50
0.527967, 1.676917, 50
0.619025, 1.821170, 50
0.717264, 1.964766, 50
0.822641, 2.107556, 50
0.935110, 2.249370, 50
1.054611, 2.390026, 50
1.181078, 2.529327, 50
1.314431, 2.667069, 50
1.454583, 2.803045, 50
1.601436, 2.937048, 50
1.754880, 3.068882, 50
1.914798, 3.198363, 50
2.079888, 3.301802, 50
2.247695, 3.356132, 50
2.415809, 3.362293, 50
2.583034, 3.344500, 50
2.749354, 3.326392, 50
2.914757, 3.308068, 50
3.079238, 3.289614, 50
3.242793, 3.271104, 50
3.405423, 3.252600, 50
3.567131, 3.234152, 50
3.727921, 3.215798, 50
3.887799, 3.197567, 50
4.046773, 3.179478, 50
4.204850, 3.161543, 50
4.362038, 3.143765, 50
4.518346, 3.126142, 50
4.673779, 3.108667, 50
4.828345, 3.091329, 50
4.982051, 3.074110, 50
5.134900, 3.056993, 50
5.286898, 3.039956, 50
5.438047, 3.022977, 50
5.588349, 3.006032, 50
5.737803, 2.989095, 50
5.886411, 2.972142, 50
6.034168, 2.955148, 50
6.181072, 2.938089, 50
6.327120, 2.920943, 50
6.472304, 2.903690, 50
6.616620, 2.886311, 50
6.760059, 2.868792, 50
6.902615, 2.851122, 50
7.044280, 2.833295, 50
7.185046, 2.815310, 50
7.324904, 2.797175, 50
7.463849, 2.778901, 50
7.601875, 2.760511, 50
7.738977, 2.742036, 50
7.875153, 2.723519, 50
8.010403, 2.705011, 50
8.144732, 2.686579, 50
8.278147, 2.668300, 50
8.410660, 2.650264, 50
8.542026, 2.627318, 50
8.671107, 2.581608, 50
8.796158, 2.501019, 50
8.915738, 2.391608, 50
9.029327, 2.271784, 50
9.137040, 2.154264, 50
9.238983, 2.038858, 50
9.335251, 1.925365, 50
9.425930, 1.813580, 50
9.511095, 1.703294, 50
9.590810, 1.594305, 50
9.665131, 1.486421, 50
9.734105, 1.379461, 50
9.797768, 1.273264, 50
9.856152, 1.167681, 50
9.909281, 1.062586, 50
9.957174, 0.957869, 50
9.999846, 0.853438, 50
10.037307, 0.749217, 50
10.069565, 0.645147, 50
10.096623, 0.541179, 50
10.118488, 0.437280, 50
10.135159, 0.333424, 50
10.146638, 0.229593, 50
10.153177, 0.130765, 50
10.155888, 0.054236, 50
10.156504, 0.012311, 50
10.156504, 0.000000, 50
