dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,8.559589,7.593330,9.543277,2.434149,-2.883213,-0.655106,6.129741
0.050000,8.672833,7.576885,9.657709,2.288643,-2.910110,-0.537946,6.148216
0.050000,8.779083,7.563395,9.764812,2.142064,-2.931593,-0.429662,6.165588
0.050000,8.878219,7.552497,9.864545,1.994653,-2.948207,-0.332264,6.181816
0.050000,8.970144,7.543845,9.956876,1.846626,-2.960553,-0.246930,6.196868
0.050000,9.054784,7.537111,10.041784,1.698163,-2.969260,-0.174133,6.210721
0.050000,9.132086,7.531990,10.119255,1.549415,-2.974947,-0.113740,6.223361
0.050000,9.202008,7.528203,10.189280,1.400505,-2.978206,-0.065185,6.234779
0.050000,9.264526,7.525494,10.251857,1.251526,-2.979585,-0.027584,6.244973
0.050000,9.319622,7.523635,10.306984,1.102547,-2.979579,0.000128,6.253942
0.050000,9.367287,7.522425,10.354665,0.953616,-2.978622,0.019135,6.261689
0.050000,9.407519,7.521692,10.394903,0.804761,-2.977090,0.030635,6.268218
0.050000,9.440316,7.521288,10.427703,0.655996,-2.975299,0.035820,6.273532
0.050000,9.465681,7.521095,10.453069,0.507321,-2.973508,0.035818,6.277638
0.050000,9.483617,7.521022,10.471005,0.358725,-2.971923,0.031713,6.280538
0.050000,9.494232,7.521003,10.481619,0.212281,-2.928864,0.861165,6.282253
0.050000,9.498867,7.521000,10.486255,0.092715,-2.391339,10.750518,6.283002
0.050000,9.500000,7.521000,10.487388,0.022655,-1.401187,19.803033,0.000000
0.050000,9.500000,7.521000,10.487388,0.000000,-0.453104,18.961666,0.000000
