0.001019, 0.040766, 50
0.004145, 0.062516, 50
0.011172, 0.140545, 50
0.022866, 0.233885, 50
0.039201, 0.326688, 50
0.060138, 0.418737, 50
0.085628, 0.509812, 50
0.115613, 0.599693, 50
0.150021, 0.688161, 50
0.188771, 0.775001, 50
0.231772, 0.860012, 50
0.278922, 0.943013, 50
0.330115, 1.023858, 50
0.385238, 1.102457, 50
0.444178, 1.178804, 50
0.506828, 1.253003, 50
0.573094, 1.325317, 50
0.642905, 1.396210, 50
0.716224, 1.466395, 50
0.793068, 1.536875, 50
0.873517, 1.608968, 50
0.957731, 1.684299, 50
1.045969, 1.764740, 50
1.138583, 1.852297, 50
1.236030, 1.948931, 50
1.338847, 2.056349, 50
1.447637, 2.175786, 50
1.563028, 2.307835, 50
1.685647, 2.452379, 50
1.816079, 2.608625, 50
1.954841, 2.775244, 50
2.102370, 2.950587, 50
2.259015, 3.132904, 50
2.425043, 3.320554, 50
2.600650, 3.512146, 50
2.785982, 3.706640, 50
2.981152, 3.903383, 50
3.186257, 4.102119, 50
3.401407, 4.302981, 50
3.626730, 4.506473, 50
3.861400, 4.693393, 50
4.103178, 4.835558, 50
4.348683, 4.910100, 50
4.594747, 4.921286, 50
4.839521, 4.895482, 50
5.082186, 4.853289, 50
5.322620, 4.808681, 50
5.560721, 4.762031, 50
5.796388, 4.713336, 50
6.029498, 4.662198, 50
6.259889, 4.607825, 50
6.487341, 4.549047, 50
6.711560, 4.484374, 50
6.932166, 4.412110, 50
7.148692, 4.330521, 50
7.360594, 4.238050, 50
7.567271, 4.133544, 50
7.768093, 4.016441, 50
7.962437, 3.886880, 50
8.149722, 3.745696, 50
8.329438, 3.594312, 50
8.501165, 3.434547, 50
8.664585, 3.268396, 50
8.819477, 3.097830, 50
8.965708, 2.924640, 50
9.103226, 2.750341, 50
9.232032, 2.576135, 50
9.352178, 2.402919, 50
9.463744, 2.231310, 50
9.566828, 2.061694, 50
9.661542, 1.894272, 50
9.747997, 1.729107, 50
9.826305, 1.566158, 50
9.896571, 1.405314, 50
9.958892, 1.246415, 50
10.013355, 1.089272, 50
10.060039, 0.933677, 50
10.099010, 0.779415, 50
10.130323, 0.626266, 50
10.154024, 0.474010, 50
10.170145, 0.322428, 50
10.179169, 0.180470, 50
10.182821, 0.073049, 50
10.183620, 0.015969, 50
10.183620, 0.000000, 50
