0.001042, 0.041667, 50
0.006033, 0.099828, 50
0.017265, 0.224648, 50
0.035991, 0.374515, 50
0.062218, 0.524532, 50
0.095955, 0.674751, 50
0.137216, 0.825217, 50
0.186014, 0.975963, 50
0.242365, 1.127011, 50
0.306283, 1.278363, 50
0.377783, 1.430000, 50
0.456877, 1.581879, 50
0.543573, 1.733924, 50
0.637874, 1.886024, 50
0.739776, 2.038029, 50
0.849263, 2.189743, 50
0.966309, 2.340923, 50
1.090873, 2.491275, 50
1.222896, 2.640458, 50
1.362300, 2.788087, 50
1.508987, 2.933742, 50
1.662836, 3.076979, 50
1.823704, 3.217347, 50
1.991424, 3.354411, 50
2.164579, 3.463095, 50
2.340532, 3.519067, 50
2.516700, 3.523359, 50
2.691778, 3.501551, 50
2.865708, 3.478607, 50
3.038448, 3.454802, 50
3.209968, 3.430390, 50
3.380248, 3.405596, 50
3.549278, 3.380615, 50
3.717059, 3.355611, 50
3.883595, 3.330717, 50
4.048897, 3.306039, 50
4.212979, 3.281654, 50
4.375860, 3.257616, 50
4.537558, 3.233959, 50
4.698093, 3.210699, 50
4.857485, 3.187835, 50
5.015753, 3.165356, 50
5.172914, 3.143238, 50
5.328987, 3.121450, 50
5.483985, 3.099953, 50
5.637920, 3.078704, 50
5.790802, 3.057655, 50
5.942640, 3.036755, 50
6.093438, 3.015951, 50
6.243197, 2.995189, 50
6.391918, 2.974414, 50
6.539597, 2.953572, 50
6.686227, 2.932608, 50
6.831800, 2.911470, 50
6.976306, 2.890109, 50
7.119730, 2.868479, 50
7.262057, 2.846538, 50
7.403269, 2.824251, 50
7.543349, 2.801591, 50
7.682276, 2.778538, 50
7.820030, 2.755086, 50
7.956592, 2.731241, 50
8.091943, 2.707028, 50
8.226068, 2.682489, 50
8.358952, 2.657689, 50
8.490588, 2.632718, 50
8.620973, 2.607694, 50
8.750111, 2.582764, 50
8.878016, 2.558107, 50
9.004713, 2.533932, 50
9.130237, 2.510479, 50
9.254638, 2.488011, 50
9.377582, 2.458892, 50
9.497919, 2.406727, 50
9.614090, 2.323429, 50
9.724971, 2.217624, 50
9.830285, 2.106275, 50
9.930187, 1.998034, 50
10.024809, 1.892453, 50
10.114263, 1.789083, 50
10.198638, 1.687489, 50
10.278001, 1.587266, 50
10.352404, 1.488047, 50
10.421879, 1.389514, 50
10.486449, 1.291397, 50
10.546123, 1.193473, 50
10.600901, 1.095569, 50
10.650779, 0.997553, 50
10.695745, 0.899332, 50
10.735788, 0.800845, 50
10.770891, 0.702060, 50
10.801039, 0.602971, 50
10.826219, 0.503587, 50
10.846415, 0.403937, 50
10.861618, 0.304060, 50
10.871819, 0.204003, 50
10.877398, 0.111581, 50
10.879576, 0.043565, 50
10.880024, 0.008952, 50
10.880024, 0.000000, 50
