0.001029, 0.041170, 50
0.004115, 0.061714, 50
0.011053, 0.138755, 50
0.022600, 0.230948, 50
0.038734, 0.322677, 50
0.059422, 0.413764, 50
0.084624, 0.504035, 50
0.114290, 0.593330, 50
0.148366, 0.681505, 50
0.186788, 0.768439, 50
0.229490, 0.854048, 50
0.276405, 0.938295, 50
0.327465, 1.021210, 50
0.382611, 1.102906, 50
0.441791, 1.183608, 50
0.504975, 1.263674, 50
0.572156, 1.343622, 50
0.643363, 1.424150, 50
0.718671, 1.506146, 50
0.798205, 1.590683, 50
0.882154, 1.678986, 50
0.970773, 1.772376, 50
1.064382, 1.872184, 50
1.163364, 1.979639, 50
1.268151, 2.095750, 50
1.379212, 2.221206, 50
1.497027, 2.356297, 50
1.622072, 2.500900, 50
1.754797, 2.654508, 50
1.895613, 2.816318, 50
2.044880, 2.985340, 50
2.202906, 3.160531, 50
2.369952, 3.340903, 50
2.546233, 3.525623, 50
2.731937, 3.714081, 50
2.927233, 3.905930, 50
3.132289, 4.101116, 50
3.347284, 4.299889, 50
3.571414, 4.482611, 50
3.802818, 4.628068, 50
4.038537, 4.714396, 50
4.275455, 4.738361, 50
4.511322, 4.717332, 50
4.744834, 4.670231, 50
4.975759, 4.618517, 50
5.203932, 4.563457, 50
5.429183, 4.505011, 50
5.651325, 4.442851, 50
5.870144, 4.376379, 50
6.085383, 4.304774, 50
6.296736, 4.227057, 50
6.503845, 4.142185, 50
6.706303, 4.049167, 50
6.903663, 3.947188, 50
7.095449, 3.835726, 50
7.281181, 3.714637, 50
7.460390, 3.584190, 50
7.632643, 3.445054, 50
7.797554, 3.298223, 50
7.954800, 3.144915, 50
8.104123, 2.986456, 50
8.245331, 2.824167, 50
8.378295, 2.659279, 50
8.502939, 2.492872, 50
8.619231, 2.325842, 50
8.727176, 2.158896, 50
8.826804, 1.992560, 50
8.918164, 1.827201, 50
9.001316, 1.663049, 50
9.076327, 1.500223, 50
9.143265, 1.338756, 50
9.202196, 1.178615, 50
9.253182, 1.019718, 50
9.296279, 0.861946, 50
9.331537, 0.705156, 50
9.358996, 0.549188, 50
9.378690, 0.393871, 50
9.390641, 0.239025, 50
9.396091, 0.109000, 50
9.397559, 0.029356, 50
9.397619, 0.001206, 50
9.397619, 0.000000, 50
