dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,8.856478,10.271829,9.511095,1.703294,-2.205718,0.599793,6.151694
0.050000,8.935584,10.261996,9.590810,1.594305,-2.179776,0.518854,6.167380
0.050000,9.009469,10.253955,9.665131,1.486421,-2.157687,0.441772,6.182192
0.050000,9.078137,10.247477,9.734105,1.379461,-2.139187,0.369995,6.196082
0.050000,9.141593,10.242348,9.797768,1.273264,-2.123959,0.304569,6.209012
0.050000,9.199842,10.238369,9.856152,1.167681,-2.111652,0.246140,6.220951
0.050000,9.252885,10.235354,9.909281,1.062586,-2.101901,0.195010,6.231873
0.050000,9.300727,10.233134,9.957174,0.957869,-2.094342,0.151175,6.241759
0.050000,9.343370,10.231555,9.999846,0.853438,-2.088623,0.114386,6.250595
0.050000,9.380815,10.230480,10.037307,0.749217,-2.084413,0.084213,6.258370
0.050000,9.413065,10.229788,10.069565,0.645147,-2.081409,0.060079,6.265076
0.050000,9.440121,10.229374,10.096623,0.541179,-2.079342,0.041329,6.270707
0.050000,9.461984,10.229151,10.118488,0.437280,-2.077980,0.027240,6.275261
0.050000,9.478655,10.229047,10.135159,0.333424,-2.077127,0.017067,6.278735
0.050000,9.490134,10.229010,10.146638,0.229593,-2.076624,0.010054,6.281128
0.050000,9.496673,10.229001,10.153177,0.130765,-1.976548,2.001522,6.282492
0.050000,9.499384,10.229000,10.155888,0.054236,-1.530590,8.919161,6.283057
0.050000,9.500000,10.229000,10.156504,0.012311,-0.838491,13.841972,0.000000
0.050000,9.500000,10.229000,10.156504,0.000000,-0.246228,11.845275,0.000000
