0.001029, 0.041170, 50
0.006178, 0.102965, 50
0.017766, 0.231773, 50
0.037096, 0.386599, 50
0.064191, 0.541888, 50
0.099081, 0.697819, 50
0.141810, 0.854564, 50
0.192424, 1.012284, 50
0.250980, 1.171124, 50
0.317540, 1.331203, 50
0.392170, 1.492605, 50
0.474939, 1.655366, 50
0.565912, 1.819458, 50
0.665150, 1.984764, 50
0.772703, 2.151062, 50
0.888603, 2.317991, 50
1.012854, 2.485035, 50
1.145429, 2.651494, 50
1.286253, 2.816482, 50
1.435199, 2.978926, 50
1.592079, 3.137603, 50
1.756639, 3.291192, 50
1.928557, 3.438367, 50
2.107452, 3.577899, 50
2.292892, 3.708782, 50
2.484408, 3.830330, 50
2.681521, 3.942253, 50
2.883754, 4.044675, 50
3.090660, 4.138104, 50
3.301827, 4.223341, 50
3.516895, 4.301372, 50
3.735557, 4.373242, 50
3.957554, 4.439935, 50
4.182668, 4.502281, 50
4.410713, 4.560889, 50
4.641518, 4.616103, 50
4.874917, 4.667976, 50
5.110729, 4.716256, 50
5.347700, 4.739409, 50
5.583574, 4.717475, 50
5.815228, 4.633078, 50
6.039700, 4.489448, 50
6.255123, 4.308461, 50
6.460645, 4.110440, 50
6.656400, 3.915095, 50
6.842554, 3.723092, 50
7.019278, 3.534471, 50
7.186756, 3.349565, 50
7.345205, 3.168973, 50
7.494881, 2.993517, 50
7.636090, 2.824179, 50
7.769190, 2.662004, 50
7.894589, 2.507986, 50
8.012736, 2.362938, 50
8.124105, 2.227386, 50
8.229179, 2.101471, 50
8.328425, 1.984923, 50
8.422278, 1.877071, 50
8.511124, 1.776920, 50
8.595287, 1.683248, 50
8.675023, 1.594728, 50
8.750525, 1.510036, 50
8.821922, 1.427940, 50
8.889290, 1.347360, 50
8.952660, 1.267398, 50
9.012027, 1.187349, 50
9.067362, 1.106685, 50
9.118614, 1.025042, 50
9.165723, 0.942188, 50
9.208624, 0.858006, 50
9.247247, 0.772462, 50
9.281526, 0.685590, 50
9.311400, 0.597473, 50
9.336811, 0.508229, 50
9.357711, 0.418002, 50
9.374059, 0.326953, 50
9.385822, 0.235252, 50
9.392976, 0.143079, 50
9.396242, 0.065326, 50
9.397122, 0.017602, 50
9.397158, 0.000723, 50
9.397158, 0.000000, 50
