0.001023, 0.040939, 50
0.006113, 0.101786, 50
0.017569, 0.229130, 50
0.036680, 0.382224, 50
0.063472, 0.535829, 50
0.097979, 0.690148, 50
0.140248, 0.845381, 50
0.190335, 1.001725, 50
0.248303, 1.159366, 50
0.314227, 1.318476, 50
0.388187, 1.479203, 50
0.470270, 1.641660, 50
0.560565, 1.805906, 50
0.659162, 1.971927, 50
0.766142, 2.139610, 50
0.881577, 2.308709, 50
1.005518, 2.478813, 50
1.137984, 2.649312, 50
1.278952, 2.819364, 50
1.428346, 2.987881, 50
1.586023, 3.153537, 50
1.751763, 3.314809, 50
1.925266, 3.470061, 50
2.106150, 3.617667, 50
2.293958, 3.756166, 50
2.488179, 3.884425, 50
2.688268, 4.001771, 50
2.893671, 4.108072, 50
3.103858, 4.203736, 50
3.318340, 4.289635, 50
3.536688, 4.366964, 50
3.758542, 4.437077, 50
3.983608, 4.501322, 50
4.211653, 4.560898, 50
4.442491, 4.616764, 50
4.675970, 4.669573, 50
4.911952, 4.719642, 50
5.150299, 4.766945, 50
5.390855, 4.811113, 50
5.632385, 4.830612, 50
5.872474, 4.801767, 50
6.107799, 4.706494, 50
6.335386, 4.551754, 50
6.553566, 4.363598, 50
6.761701, 4.162707, 50
6.959944, 3.964854, 50
7.148431, 3.769732, 50
7.327300, 3.577378, 50
7.496708, 3.388173, 50
7.656850, 3.202829, 50
7.807967, 3.022354, 50
7.950367, 2.847987, 50
8.084421, 2.681088, 50
8.210571, 2.522998, 50
8.329315, 2.374869, 50
8.441189, 2.237496, 50
8.546749, 2.111197, 50
8.646536, 1.995737, 50
8.741054, 1.890353, 50
8.830746, 1.793839, 50
8.915980, 1.704690, 50
8.997044, 1.621266, 50
9.074141, 1.541941, 50
9.147402, 1.465221, 50
9.216893, 1.389821, 50
9.282628, 1.314696, 50
9.344580, 1.239048, 50
9.402695, 1.162304, 50
9.456899, 1.084086, 50
9.507108, 1.004175, 50
9.553232, 0.922477, 50
9.595182, 0.838994, 50
9.632872, 0.753797, 50
9.666222, 0.667007, 50
9.695161, 0.578775, 50
9.719625, 0.489278, 50
9.739560, 0.398705, 50
9.754922, 0.307253, 50
9.765679, 0.215123, 50
9.771945, 0.125323, 50
9.774623, 0.053557, 50
9.775257, 0.012691, 50
9.775257, 0.000000, 50
