dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.714617,8.239438,11.548104,1.071042,-1.665709,-1.309551,6.207384
0.050000,7.763742,8.236061,11.597345,0.984827,-1.724298,-1.171794,6.221637
0.050000,7.808475,8.233587,11.642146,0.896023,-1.776087,-1.035770,6.234148
0.050000,7.848685,8.231834,11.682394,0.804956,-1.821342,-0.905110,6.245033
0.050000,7.884262,8.230643,11.717991,0.711935,-1.860426,-0.781678,6.254391
0.050000,7.915115,8.229877,11.748853,0.617248,-1.893730,-0.666065,6.262307
0.050000,7.941169,8.229419,11.774911,0.521166,-1.921637,-0.558147,6.268853
0.050000,7.962364,8.229170,11.796108,0.423941,-1.944501,-0.457286,6.274087
0.050000,7.978654,8.229055,11.812399,0.325810,-1.962630,-0.362568,6.278056
0.050000,7.990004,8.229012,11.823749,0.226996,-1.976277,-0.272940,6.280793
0.050000,7.996570,8.229001,11.830315,0.131319,-1.913532,1.254898,6.282366
0.050000,7.999350,8.229000,11.833094,0.055597,-1.514456,7.981517,6.283030
0.050000,8.000000,8.229000,11.833744,0.013001,-0.851918,13.250763,6.283185
0.050000,8.000000,8.229000,11.833744,0.000000,-0.260013,11.838099,6.283185
