dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.566340,6.287060,11.400014,1.702585,-3.250670,1.308166,6.207384
0.050000,7.643307,6.281768,11.477163,1.542979,-3.192134,1.170712,6.221637
0.050000,7.712499,6.277940,11.546461,1.385959,-3.140389,1.034897,6.234148
0.050000,7.774001,6.275258,11.608021,1.231201,-3.095167,0.904447,6.245033
0.050000,7.827890,6.273455,11.661941,1.078395,-3.056110,0.781144,6.254391
0.050000,7.874239,6.272304,11.708303,0.927254,-3.022827,0.665666,6.262307
0.050000,7.913108,6.271620,11.747179,0.777507,-2.994935,0.557833,6.268853
0.050000,7.944551,6.271251,11.778624,0.628903,-2.972083,0.457041,6.274087
0.050000,7.968611,6.271080,11.802684,0.481205,-2.953963,0.362395,6.278056
0.050000,7.985320,6.271018,11.819394,0.334189,-2.940323,0.272812,6.280793
0.050000,7.994967,6.271002,11.829040,0.192934,-2.825102,2.304407,6.282366
0.050000,7.999046,6.271000,11.833120,0.081595,-2.226776,11.966520,6.283030
0.050000,8.000000,6.271000,11.834074,0.019073,-1.250446,19.526601,6.283185
0.050000,8.000000,6.271000,11.834074,0.000000,-0.381452,17.379875,6.283185
